ts_utc,close_time,label,tf,event,direction,price,box_top,box_bottom,box_id,confluence
2026-07-17T03:34:14+00:00,1784257200000,Amazon,1h,long_created,long,248.43,251.32,250.3,L1784246400000,
2026-07-17T03:34:15+00:00,1784257200000,Google,1h,long_created,long,353.32,358.54,357.02,L1784246400000,
2026-07-17T03:34:16+00:00,1784250000000,Nvidia,1h,long_created,long,203.86,207.72,206.19,L1784232000000,
2026-07-17T06:01:51+00:00,1784260800000,Silber,1h,long_created,long,55.52,55.84,55.43,L1784250000000,
2026-07-17T06:01:52+00:00,1784268000000,Microsoft,1h,long_created,long,392.94,401.37,399.89,L1784242800000,
2026-07-17T08:21:04+00:00,1784271599999,SUI,1h,long_created,long,0.7318,0.7484,0.7392,L1784260799999,
2026-07-17T08:21:05+00:00,1784271600000,Silber,1h,short_created,short,55.5,55.49,55.18,S1784264400000,
2026-07-17T08:21:06+00:00,1784275200000,Google,4h,long_created,long,350.56,358.54,354.42,L1784246400000,
2026-07-17T08:21:07+00:00,1784275200000,Google,8h,long_created,long,350.56,374.24,371.02,L1784188800000,
2026-07-17T08:21:08+00:00,1784275200000,Amazon,8h,short_created,short,246.4,256.66,248.17,S1784246400000,
2026-07-17T08:21:09+00:00,1784275200000,Amazon,8h,short_entry,short,246.4,256.66,248.17,S1784246400000,
2026-07-17T08:21:10+00:00,1784275200000,Take-Two,1h,long_created,long,239.68,240.79,239.93,L1784264400000,
2026-07-17T08:21:11+00:00,1784271600000,Rohoel,1h,long_created,long,78.83,79.27,78.96,L1784260800000,
2026-07-17T08:21:11+00:00,1784271600000,Monero,1h,long_created,long,330.11,331.99,330.69,L1784264400000,
2026-07-17T10:13:38+00:00,1784278799999,AVAX,1h,long_created,long,6.501,6.504,6.444,L1784271599999,
2026-07-17T12:46:38+00:00,1784289600000,Nvidia,4h,long_created,long,202.68,212.13,210.41,L1784174400000,
2026-07-17T12:46:39+00:00,1784289600000,Amazon,4h,long_created,long,246.66,251.32,249.59,L1784246400000,
2026-07-17T14:17:53+00:00,1784296799999,ETH,1h,long_created,long,1825.5,1843.26,1833.3,L1784289599999,
2026-07-17T14:17:53+00:00,1784296800000,Gold,1h,long_created,long,4002.58,4003.49,3994.88,L1784289600000,
2026-07-17T16:48:24+00:00,1784303999999,BNB,8h,long_created,long,562.97,585.3,575.8,L1784131199999,
2026-07-17T16:48:25+00:00,1784303999999,BNB,4h,long_created,long,562.97,581.21,575.66,L1784217599999,
2026-07-17T16:48:26+00:00,1784303999999,SOL,8h,long_created,long,74.77,76.86,75.64,L1784217599999,
2026-07-17T16:48:26+00:00,1784303999999,SOL,4h,long_created,long,74.77,75.0,74.2,L1784289599999,
2026-07-17T16:48:28+00:00,1784303999999,XLM,1h,long_created,long,0.1869,0.1874,0.1843,L1784300399999,
2026-07-17T16:48:29+00:00,1784304000000,Gold,4h,long_created,long,4023.98,4006.89,3993.03,L1784289600000,
2026-07-17T16:48:29+00:00,1784304000000,Nvidia,8h,long_created,long,205.35,212.66,206.23,L1784160000000,
2026-07-17T16:48:30+00:00,1784304000000,Amazon,8h,long_created,long,248.81,258.55,252.85,L1784217600000,
2026-07-17T16:48:31+00:00,1784304000000,Take-Two,8h,long_created,long,238.05,245.38,243.8,L1784188800000,
2026-07-17T18:43:54+00:00,1784311199999,ADA,1h,short_created,short,0.1651,0.161,0.1596,S1784293199999,
2026-07-17T18:43:55+00:00,1784311200000,Silber,1h,short_created,short,56.02,56.15,55.95,S1784307600000,
2026-07-17T19:47:04+00:00,1784314799999,AVAX,1h,short_created,short,6.624,6.515,6.458,S1784300399999,
2026-07-17T20:36:34+00:00,1784318400000,SpaceX,1h,short_created,short,123.95,126.18,125.03,S1784314800000,
2026-07-17T21:27:02+00:00,1784321999999,ETH,1h,short_created,short,1842.93,1846.99,1835.65,S1784318399999,
2026-07-18T00:03:52+00:00,1784332799999,ADA,1h,short_created,short,0.1667,0.1665,0.1655,S1784329199999,
2026-07-18T00:03:55+00:00,1784332800000,HYPE,1d,long_created,long,59.754,69.031,64.864,L1784160000000,
2026-07-18T00:03:55+00:00,1784332800000,Microsoft,1d,short_created,short,394.41,390.81,378.36,S1784073600000,
2026-07-18T03:20:28+00:00,1784343599999,LINK,1h,short_created,short,8.268,8.276,8.253,S1784336399999,
2026-07-18T03:20:29+00:00,1784343600000,HYPE,1h,long_created,long,59.498,59.98,59.711,L1784325600000,
2026-07-18T05:38:46+00:00,1784347199999,AVAX,1h,short_created,short,6.604,6.579,6.552,S1784329199999,
2026-07-18T10:19:26+00:00,1784365199999,SOL,1h,long_created,long,74.85,75.09,74.92,L1784357999999,
2026-07-18T10:19:27+00:00,1784368799999,TRX,1h,short_created,short,0.3234,0.3223,0.322,S1784354399999,
2026-07-18T10:19:27+00:00,1784368799999,AVAX,1h,long_created,long,6.545,6.613,6.594,L1784357999999,
2026-07-18T13:45:25+00:00,1784379599999,ETH,1h,short_created,short,1844.98,1846.85,1844.37,S1784375999999,
2026-07-18T14:39:46+00:00,1784383199999,LINK,1h,short_created,short,8.264,8.261,8.211,S1784368799999,
2026-07-18T14:39:47+00:00,1784383200000,Microsoft,1h,long_created,long,394.22,394.72,394.08,L1784379600000,
